year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,12,9E,Endeavor Air Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",170.00,22.00,6.42,0.00,4.01,0.00,11.57,12.00,1.00,1237.00,589.00,0.00,144.00,0.00,504.00
2022,12,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",216.00,33.00,11.97,0.00,9.52,0.00,11.51,6.00,1.00,1545.00,799.00,0.00,268.00,0.00,478.00
2022,12,9E,Endeavor Air Inc.,CMH,"Columbus, OH: John Glenn Columbus International",70.00,9.00,4.71,0.00,1.11,0.00,3.19,1.00,0.00,542.00,371.00,0.00,26.00,0.00,145.00
2022,12,9E,Endeavor Air Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",71.00,6.00,4.12,0.00,1.81,0.00,0.07,1.00,0.00,427.00,320.00,0.00,105.00,0.00,2.00
2022,12,9E,Endeavor Air Inc.,CSG,"Columbus, GA: Columbus Airport",71.00,12.00,6.39,2.94,1.17,0.00,1.50,2.00,1.00,3521.00,917.00,2474.00,37.00,0.00,93.00
2022,12,9E,Endeavor Air Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",487.00,111.00,44.09,2.45,26.31,0.00,38.15,14.00,0.00,6892.00,2396.00,899.00,984.00,0.00,2613.00
2022,12,9E,Endeavor Air Inc.,CWA,"Mosinee, WI: Central Wisconsin",59.00,19.00,2.86,1.00,12.81,0.00,2.33,3.00,0.00,1906.00,357.00,804.00,547.00,0.00,198.00
2022,12,9E,Endeavor Air Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",58.00,11.00,7.43,0.00,1.29,0.00,2.28,0.00,0.00,415.00,303.00,0.00,37.00,0.00,75.00
2022,12,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",129.00,26.00,4.38,0.90,13.60,0.00,7.13,1.00,0.00,1242.00,255.00,126.00,485.00,0.00,376.00
2022,12,9E,Endeavor Air Inc.,DHN,"Dothan, AL: Dothan Regional",60.00,8.00,3.23,1.33,1.39,0.00,2.05,0.00,0.00,625.00,215.00,202.00,108.00,0.00,100.00
2022,12,9E,Endeavor Air Inc.,DLH,"Duluth, MN: Duluth International",18.00,6.00,0.06,2.00,2.09,0.00,1.85,0.00,0.00,1071.00,2.00,909.00,90.00,0.00,70.00
2022,12,9E,Endeavor Air Inc.,DSM,"Des Moines, IA: Des Moines International",181.00,35.00,10.72,3.57,12.72,0.00,7.99,4.00,0.00,3954.00,2324.00,279.00,632.00,0.00,719.00
2022,12,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1448.00,186.00,66.06,8.79,40.58,0.00,70.57,82.00,1.00,16856.00,7817.00,1840.00,1751.00,0.00,5448.00
2022,12,9E,Endeavor Air Inc.,EVV,"Evansville, IN: Evansville Regional",30.00,5.00,1.99,0.00,1.91,0.00,1.11,0.00,0.00,333.00,171.00,0.00,88.00,0.00,74.00
2022,12,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",74.00,21.00,1.44,1.31,16.72,0.00,1.53,1.00,1.00,1231.00,116.00,71.00,959.00,0.00,85.00
2022,12,9E,Endeavor Air Inc.,EYW,"Key West, FL: Key West International",27.00,5.00,1.34,1.98,0.69,0.00,0.98,0.00,0.00,2068.00,71.00,1828.00,80.00,0.00,89.00
2022,12,9E,Endeavor Air Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",14.00,1.00,0.10,0.00,0.00,0.00,0.90,0.00,0.00,42.00,4.00,0.00,0.00,0.00,38.00
2022,12,9E,Endeavor Air Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",47.00,10.00,2.24,2.00,5.76,0.00,0.00,4.00,0.00,1221.00,142.00,815.00,264.00,0.00,0.00
2022,12,9E,Endeavor Air Inc.,GNV,"Gainesville, FL: Gainesville Regional",27.00,6.00,4.97,0.00,0.27,0.00,0.76,0.00,0.00,264.00,221.00,0.00,7.00,0.00,36.00
2022,12,9E,Endeavor Air Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",12.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00
2022,12,9E,Endeavor Air Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",121.00,20.00,8.03,1.57,9.26,0.00,1.14,5.00,0.00,2385.00,1073.00,597.00,480.00,0.00,235.00
2022,12,9E,Endeavor Air Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",40.00,16.00,4.05,0.00,5.15,0.00,6.79,3.00,0.00,648.00,237.00,0.00,140.00,0.00,271.00
2022,12,9E,Endeavor Air Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",75.00,20.00,5.98,0.00,3.60,0.00,10.41,3.00,0.00,1175.00,303.00,0.00,159.00,0.00,713.00
2022,12,9E,Endeavor Air Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",93.00,16.00,5.43,0.00,1.92,0.00,8.66,3.00,0.00,732.00,235.00,0.00,102.00,0.00,395.00
2022,12,9E,Endeavor Air Inc.,GTR,"Columbus, MS: Golden Triangle Regional",87.00,9.00,4.00,0.00,0.58,0.00,4.42,0.00,0.00,1237.00,835.00,0.00,29.00,0.00,373.00
2022,12,9E,Endeavor Air Inc.,HPN,"White Plains, NY: Westchester County",14.00,2.00,0.00,0.56,1.00,0.00,0.44,0.00,1.00,240.00,0.00,91.00,77.00,0.00,72.00
2022,12,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",37.00,5.00,2.00,0.00,1.41,0.00,1.59,0.00,0.00,315.00,46.00,0.00,68.00,0.00,201.00
2022,12,9E,Endeavor Air Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,12,9E,Endeavor Air Inc.,ILM,"Wilmington, NC: Wilmington International",121.00,10.00,2.24,1.27,3.73,0.00,2.76,0.00,0.00,688.00,212.00,182.00,162.00,0.00,132.00
2022,12,9E,Endeavor Air Inc.,IND,"Indianapolis, IN: Indianapolis International",148.00,23.00,7.43,0.00,5.38,0.00,10.19,6.00,0.00,1416.00,546.00,0.00,200.00,0.00,670.00
2022,12,9E,Endeavor Air Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins International",31.00,4.00,2.26,0.00,1.07,0.00,0.67,1.00,0.00,165.00,100.00,0.00,43.00,0.00,22.00
2022,12,9E,Endeavor Air Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",14.00,2.00,1.27,0.00,0.19,0.00,0.54,0.00,0.00,114.00,71.00,0.00,11.00,0.00,32.00
2022,12,9E,Endeavor Air Inc.,JAX,"Jacksonville, FL: Jacksonville International",52.00,9.00,3.19,0.00,3.14,0.00,2.67,1.00,0.00,395.00,91.00,0.00,139.00,0.00,165.00
2022,12,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1847.00,365.00,84.28,18.82,200.73,1.00,60.16,75.00,0.00,29271.00,9411.00,5021.00,10486.00,49.00,4304.00
2022,12,9E,Endeavor Air Inc.,LAN,"Lansing, MI: Capital Region International",62.00,4.00,0.74,0.88,1.54,0.00,0.84,4.00,0.00,303.00,103.00,78.00,63.00,0.00,59.00
2022,12,9E,Endeavor Air Inc.,LEX,"Lexington, KY: Blue Grass",97.00,16.00,5.56,0.01,5.97,0.00,4.46,3.00,1.00,1056.00,474.00,2.00,215.00,0.00,365.00
2022,12,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2603.00,533.00,78.81,25.38,339.55,0.00,89.25,113.00,6.00,38931.00,7828.00,5584.00,17780.00,0.00,7739.00
2022,12,9E,Endeavor Air Inc.,LSE,"La Crosse, WI: La Crosse Regional",31.00,5.00,2.28,0.00,1.31,0.00,1.41,0.00,1.00,735.00,513.00,0.00,129.00,0.00,93.00
2022,12,9E,Endeavor Air Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",62.00,5.00,1.72,0.00,3.28,0.00,0.00,3.00,0.00,133.00,49.00,0.00,84.00,0.00,0.00
2022,12,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",34.00,7.00,2.44,0.00,2.04,0.00,2.52,1.00,0.00,1426.00,304.00,0.00,910.00,0.00,212.00
2022,12,9E,Endeavor Air Inc.,MDW,"Chicago, IL: Chicago Midway International",60.00,12.00,4.19,2.15,2.48,0.00,3.17,5.00,0.00,931.00,409.00,160.00,133.00,0.00,229.00
2022,12,9E,Endeavor Air Inc.,MEM,"Memphis, TN: Memphis International",65.00,11.00,5.26,0.77,2.36,0.00,2.60,2.00,0.00,689.00,263.00,48.00,125.00,0.00,253.00
2022,12,9E,Endeavor Air Inc.,MGM,"Montgomery, AL: Montgomery Regional",104.00,19.00,9.85,3.65,2.99,0.00,2.51,0.00,1.00,1505.00,659.00,648.00,89.00,0.00,109.00
2022,12,9E,Endeavor Air Inc.,MIA,"Miami, FL: Miami International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,12,9E,Endeavor Air Inc.,MKE,"Milwaukee, WI: General Mitchell International",92.00,18.00,7.59,0.00,4.85,0.00,5.57,4.00,0.00,1185.00,576.00,0.00,252.00,0.00,357.00
2022,12,9E,Endeavor Air Inc.,MLU,"Monroe, LA: Monroe Regional",62.00,6.00,5.00,0.00,1.00,0.00,0.00,0.00,1.00,282.00,259.00,0.00,23.00,0.00,0.00
2022,12,9E,Endeavor Air Inc.,MOB,"Mobile, AL: Mobile Regional",54.00,6.00,2.09,1.44,1.00,0.00,1.47,0.00,0.00,240.00,48.00,84.00,17.00,0.00,91.00
2022,12,9E,Endeavor Air Inc.,MOT,"Minot, ND: Minot International",15.00,3.00,1.78,0.00,1.19,0.00,0.04,1.00,0.00,331.00,264.00,0.00,58.00,0.00,9.00
2022,12,9E,Endeavor Air Inc.,MQT,"Marquette, MI: Sawyer International",31.00,2.00,1.95,0.00,0.05,0.00,0.00,3.00,0.00,173.00,169.00,0.00,4.00,0.00,0.00
2022,12,9E,Endeavor Air Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",32.00,2.00,1.00,0.00,0.13,0.00,0.87,0.00,0.00,57.00,18.00,0.00,5.00,0.00,34.00
2022,12,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",719.00,125.00,33.00,13.81,38.58,0.00,39.61,31.00,1.00,13070.00,3296.00,2548.00,1613.00,0.00,5613.00
2022,12,9E,Endeavor Air Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00
2022,12,9E,Endeavor Air Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",57.00,10.00,2.91,0.00,3.58,0.00,3.51,0.00,1.00,568.00,341.00,0.00,100.00,0.00,127.00
2022,12,9E,Endeavor Air Inc.,OKC,"Oklahoma City, OK: Will Rogers World",20.00,5.00,2.76,0.00,1.18,0.00,1.06,0.00,0.00,156.00,71.00,0.00,19.00,0.00,66.00
2022,12,9E,Endeavor Air Inc.,OMA,"Omaha, NE: Eppley Airfield",31.00,14.00,4.12,0.00,6.20,0.00,3.67,1.00,0.00,719.00,196.00,0.00,250.00,0.00,273.00
2022,12,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",70.00,11.00,2.86,1.28,5.23,0.00,1.62,2.00,0.00,557.00,75.00,88.00,186.00,0.00,208.00
2022,12,9E,Endeavor Air Inc.,ORF,"Norfolk, VA: Norfolk International",200.00,23.00,6.13,0.84,7.86,0.00,8.17,6.00,2.00,1499.00,546.00,61.00,341.00,0.00,551.00
2022,12,9E,Endeavor Air Inc.,ORH,"Worcester, MA: Worcester Regional",20.00,6.00,2.00,0.00,0.42,0.00,3.58,0.00,0.00,443.00,291.00,0.00,16.00,0.00,136.00
2022,12,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",15.00,3.00,0.77,0.56,0.79,0.00,0.89,1.00,0.00,285.00,36.00,48.00,46.00,0.00,155.00
2022,12,9E,Endeavor Air Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",160.00,26.00,8.07,0.92,8.32,0.00,8.69,7.00,0.00,1380.00,712.00,67.00,214.00,0.00,387.00
2022,12,9E,Endeavor Air Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",112.00,25.00,10.35,0.00,3.83,0.00,10.82,6.00,0.00,1203.00,492.00,0.00,157.00,0.00,554.00
2022,12,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",147.00,31.00,8.86,1.00,14.68,0.00,6.46,6.00,0.00,1959.00,648.00,543.00,344.00,0.00,424.00
2022,12,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",448.00,90.00,32.79,3.39,20.81,0.00,33.01,15.00,0.00,4740.00,1712.00,241.00,705.00,0.00,2082.00
2022,12,9E,Endeavor Air Inc.,RIC,"Richmond, VA: Richmond International",189.00,31.00,10.62,1.75,4.93,0.00,13.71,5.00,0.00,1901.00,871.00,54.00,180.00,0.00,796.00
2022,12,9E,Endeavor Air Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",79.00,10.00,2.22,1.00,0.17,0.00,6.61,1.00,0.00,830.00,259.00,60.00,16.00,0.00,495.00
2022,12,9E,Endeavor Air Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",258.00,41.00,11.09,1.40,8.14,0.00,20.37,15.00,1.00,2950.00,667.00,36.00,621.00,0.00,1626.00
2022,12,9E,Endeavor Air Inc.,RST,"Rochester, MN: Rochester International",16.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,173.00,173.00,0.00,0.00,0.00,0.00
2022,12,9E,Endeavor Air Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",133.00,29.00,6.73,0.00,10.35,0.00,11.92,4.00,0.00,1466.00,551.00,0.00,354.00,0.00,561.00
2022,12,9E,Endeavor Air Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",15.00,6.00,2.21,0.57,2.16,0.00,1.06,1.00,0.00,373.00,248.00,16.00,84.00,0.00,25.00
2022,12,9E,Endeavor Air Inc.,SHV,"Shreveport, LA: Shreveport Regional",42.00,6.00,1.79,0.00,0.74,0.00,3.48,0.00,0.00,217.00,82.00,0.00,18.00,0.00,117.00
2022,12,9E,Endeavor Air Inc.,STL,"St. Louis, MO: St Louis Lambert International",148.00,33.00,11.92,2.48,12.10,0.00,6.50,6.00,2.00,3339.00,1338.00,845.00,477.00,0.00,679.00
2022,12,9E,Endeavor Air Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",255.00,47.00,11.91,1.63,15.81,0.00,17.65,11.00,1.00,2568.00,602.00,192.00,629.00,0.00,1145.00
2022,12,9E,Endeavor Air Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",49.00,8.00,2.82,0.00,1.26,0.00,3.92,0.00,0.00,286.00,124.00,0.00,32.00,0.00,130.00
2022,12,9E,Endeavor Air Inc.,TVC,"Traverse City, MI: Cherry Capital",46.00,14.00,4.16,1.31,7.48,0.00,1.05,4.00,0.00,683.00,259.00,95.00,302.00,0.00,27.00
2022,12,9E,Endeavor Air Inc.,TYS,"Knoxville, TN: McGhee Tyson",185.00,37.00,14.40,2.13,6.71,0.00,13.77,3.00,2.00,3571.00,1734.00,644.00,294.00,0.00,899.00
2022,12,9E,Endeavor Air Inc.,VLD,"Valdosta, GA: Valdosta Regional",76.00,10.00,5.88,0.00,2.41,0.00,1.71,0.00,0.00,1720.00,1584.00,0.00,78.00,0.00,58.00
2022,12,9E,Endeavor Air Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",90.00,12.00,7.16,0.21,3.05,0.00,1.59,2.00,0.00,949.00,421.00,7.00,94.00,0.00,427.00
2022,12,AA,American Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",238.00,77.00,24.68,7.19,10.23,0.40,34.50,1.00,1.00,4137.00,1500.00,390.00,405.00,12.00,1830.00
2022,12,AA,American Airlines Inc.,ALB,"Albany, NY: Albany International",85.00,23.00,7.36,0.00,4.26,0.00,11.39,1.00,2.00,2557.00,1209.00,0.00,168.00,0.00,1180.00
2022,12,AA,American Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",31.00,19.00,6.73,1.06,0.95,0.00,10.27,0.00,0.00,1246.00,315.00,87.00,44.00,0.00,800.00
2022,12,AA,American Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",31.00,20.00,4.39,1.82,11.59,0.00,2.20,1.00,0.00,2031.00,1129.00,259.00,401.00,0.00,242.00
2022,12,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",523.00,187.00,65.89,9.09,29.23,0.06,82.72,8.00,0.00,15998.00,6270.00,793.00,1287.00,7.00,7641.00
2022,12,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",1333.00,502.00,130.53,11.44,154.88,3.34,201.81,18.00,1.00,38510.00,12223.00,1097.00,7139.00,125.00,17926.00
2022,12,AA,American Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",91.00,31.00,10.88,1.00,4.11,0.00,15.01,1.00,0.00,3559.00,1682.00,482.00,106.00,0.00,1289.00
2022,12,AA,American Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",73.00,22.00,8.14,0.00,1.69,0.00,12.17,1.00,1.00,3018.00,1357.00,0.00,49.00,0.00,1612.00
2022,12,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",230.00,65.00,19.68,4.66,6.98,0.03,33.65,2.00,0.00,4012.00,915.00,273.00,225.00,6.00,2593.00
2022,12,AA,American Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",59.00,30.00,13.04,3.67,3.44,0.00,9.85,2.00,0.00,2812.00,621.00,903.00,97.00,0.00,1191.00
2022,12,AA,American Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",102.00,42.00,16.12,3.93,5.60,0.00,16.35,1.00,0.00,5763.00,2903.00,212.00,255.00,0.00,2393.00
2022,12,AA,American Airlines Inc.,BNA,"Nashville, TN: Nashville International",664.00,213.00,62.24,8.12,46.02,0.15,96.48,20.00,1.00,13935.00,4172.00,510.00,2385.00,16.00,6852.00
2022,12,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",105.00,38.00,11.15,2.40,13.34,0.00,11.11,1.00,0.00,1736.00,377.00,296.00,371.00,0.00,692.00
2022,12,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1453.00,353.00,120.87,4.78,81.01,0.31,146.03,30.00,1.00,28357.00,9553.00,522.00,3210.00,5.00,15067.00
2022,12,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",119.00,36.00,15.72,0.00,2.97,0.00,17.31,23.00,0.00,3077.00,1674.00,0.00,77.00,0.00,1326.00
2022,12,AA,American Airlines Inc.,BUR,"Burbank, CA: Bob Hope",124.00,40.00,11.07,1.16,15.08,0.00,12.69,1.00,7.00,2130.00,714.00,76.00,468.00,0.00,872.00
2022,12,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",252.00,85.00,32.04,4.80,12.48,0.87,34.80,1.00,0.00,6454.00,1894.00,405.00,495.00,20.00,3640.00
2022,12,AA,American Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",64.00,23.00,5.65,1.47,10.22,0.00,5.66,3.00,0.00,1636.00,284.00,200.00,450.00,0.00,702.00
2022,12,AA,American Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",59.00,35.00,10.00,0.92,4.24,0.00,19.83,2.00,0.00,3109.00,1118.00,121.00,200.00,0.00,1670.00
2022,12,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",377.00,112.00,34.56,2.66,22.43,0.00,52.34,8.00,0.00,7359.00,2014.00,160.00,676.00,0.00,4509.00
2022,12,AA,American Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",104.00,42.00,14.64,0.29,8.67,0.00,18.40,6.00,0.00,3314.00,1586.00,10.00,378.00,0.00,1340.00
2022,12,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",324.00,100.00,29.90,3.59,21.22,1.11,44.18,20.00,0.00,6078.00,2094.00,313.00,800.00,50.00,2821.00
2022,12,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",10008.00,2182.00,629.82,61.24,449.54,8.45,1032.95,155.00,24.00,208303.00,83323.00,7016.00,16291.00,305.00,101368.00
2022,12,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",333.00,117.00,33.31,2.48,21.54,0.05,59.63,14.00,0.00,8913.00,2733.00,100.00,918.00,6.00,5156.00
2022,12,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",88.00,21.00,7.95,1.58,3.77,0.00,7.70,1.00,1.00,1395.00,621.00,104.00,113.00,0.00,557.00
2022,12,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",215.00,57.00,12.28,3.15,12.99,0.00,28.58,6.00,0.00,4033.00,1218.00,251.00,475.00,0.00,2089.00
2022,12,AA,American Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",77.00,25.00,8.38,0.00,2.53,0.00,14.08,0.00,0.00,3070.00,1343.00,0.00,66.00,0.00,1661.00
2022,12,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2634.00,659.00,174.20,13.95,140.69,2.54,327.62,47.00,7.00,58313.00,15111.00,1884.00,5030.00,110.00,36178.00
